id,주종,중분류,상품명,생산국가,생산자,주요품종,도수,음용온도,추천음식,당도,바디,산도,타닌
269,wine,스파클링,"크룩, 빈티지 브뤼",프랑스,크룩 Krug,"샤르도네 (Chardonnay) , 피노 누아 (Pinot Noir) , 피노 뮈니에 (Pinot Meunier)",12.0,8~10 ℃,"파인애플을 곁들인 카라멜 키조개 관자구이와 양넘이 첨가된 소스, 풍미가 가득한 그래비, 스쿼브, 야태나 시트러스 과일이 들어간 콩피 등 자극적 양념이 첨가된 음식과 어울린다. 구운 과일(바나나, 복숭아, 시트러스 과일)로 만든 디저트와는 최상의 궁합을 이룬다.",1,5,4,1
270,wine,스파클링,"크룩, 컬렉션",프랑스,크룩 Krug,"피노 누아 (Pinot Noir) , 샤르도네 (Chardonnay) , 피노 뮈니에 (Pinot Meunier)",12.0,8~10 ℃,"버섯 리조또, 트러플, 오리고기, 디저트, 치즈 등과 잘 어울린다.",1,4,3,1
271,wine,스파클링,"크룩, 클로 뒤 메닐 블랑 드 블랑 브뤼",프랑스,크룩 Krug,샤르도네 (Chardonnay),12.0,8~10 ℃,"생선, 갑각류, 관자요리, 참치 카르파치오, 심지어 육류와도 잘 어울린다.",1,4,2,1
272,wine,레드,"텍스트북, '팡 드 주네' 나파 까베르네 소비뇽",미국,텍스트북 Textbook,"카베르네 소비뇽 (Cabernet Sauvignon) 88%, 카베르네 프랑 (Cabernet Franc) 12%",13.3,16~18 ℃,"붉은육류, 스테이크, 양갈비, 바비큐, 불고기, 파스타, 다양한 치즈, 햄버거, 한국음식 등과 잘 어울린다.",1,3,4,4
273,wine,레드,"톤토니아, 그랑 리제르바",스페인,비나 톤도니아 Vina Tondonia,"템프라니요 (Tempranillo) 75%, 가르나차 (Garnacha) 15%, 마주엘로 (Mazuelo) , 그라시아노 (Graciano) 10%",12.0,15~17 ℃,"고급 안심, 등심 스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.",1,3,5,4
274,wine,레드,"톤토니아, 리제르바",스페인,비나 톤도니아 Vina Tondonia,"템프라니요 (Tempranillo) 75%, 가르나차 (Garnacha) 15%, 마주엘로 (Mazuelo) , 그라시아노 (Graciano) 10%",12.5,16~18 ℃,"베이컨, 하몽, 살라미, 약간 강한 양념으로 조리된 육류, 파스타, 라자냐, 햄 등과 잘 어울린다.",1,3,5,4
275,wine,레드,"트라피체, 이스까이 시라 비오니에",아르헨티나,트라피체 Trapiche,"시라/쉬라즈 (Syrah/Shiraz) 97%, 비오니에 (Viognier) 3%",14.0,16~18 ℃,"붉은 육류, 스테이크, 갈비찜, 스튜, 불고기, 양갈비, 한국음식 과 잘 어울린다.",1,3,5,4
276,wine,화이트,"파토리아 파가노, 팔랑기나",이탈리아,파토리아 파가노 Fattoria Pagano,팔랑기나 (Falanghina),12.0,10~12 ℃,"식전주로 아주 적당한 화이트 와인이며, 해산물 파스타, 해산물 샐러드 등과 잘 어울린다.",1,4,2,1
277,wine,스파클링,판티니 그랑 뀌베 비앙코 스와로브스키,이탈리아,판티니 그룹 Fantini Group,코코촐라 (Cococciola),12.0,6~8 ℃,"아페리티프, 다양한 음식과 매칭이 좋고, 특히 해산물 요리 등과 잘 어울린다.",1,3,2,1
278,wine,레드,"팔메이어, 제이슨 레드 와인",미국,팔메이어 Pahlmeyer,"카베르네 소비뇽 (Cabernet Sauvignon) 83.5%, 메를로 (Merlot) 4%, 카베르네 프랑 (Cabernet Franc) 9.5%, 말벡 (Malbec) 2.5%, 쁘띠 베르도 (Petit Verdot) 5%",14.0,16~18 ℃,주로 육류 메뉴와 잘 어울리는 와인이며 특히 소고기와 잘 어울리는 와인이다.,1,3,5,4
279,wine,레드,"프레스코발디, 카스텔지오콘도 브루넬로 디 몬탈치노",이탈리아,프레스코발디 Frescobaldi,산지오베제 (Sangiovese) 100%,14.0,16~18 ℃,"닭 요리, 포크 바베큐 립, 파스타, 체다 치즈 등과 잘 어울린다.",1,3,4,4
280,wine,레드,"피오 체사레, 오르나토 바롤로",이탈리아,피오 체사레 Pio Cesare,네비올로 (Nebbiolo) 100%,14.0,16~18 ℃,"송로 버섯 요리, 송아지 고기, 사슴 고기",1,4,4,4
281,wine,레드,후안 길 에이틴 메세스,스페인,보데가스 이호스 드 후안 질 Bodegas Hijos de Juan Gil,"모나스트렐 (Monastrell) 60%, 카베르네 소비뇽 (Cabernet Sauvignon) 30%, 시라/쉬라즈 (Syrah/Shiraz) 10%",15.5,16~18 ℃,"붉은 육류, 스테이크, 그릴요리, 소시지, 불고기, 갈비찜, 양념갈비, 한국음식 등 과 잘 어울린다.",1,3,5,4
282,wine,레드,까로,아르헨티나,카로 [보데가스 카로] Caro [Bodegas Caro],"말벡 (Malbec) , 카베르네 소비뇽 (Cabernet Sauvignon)",14.0,16~18 ℃,"소스 곁들여진 고기 요리, 약간 매운 음식, 파스타, 초콜릿 케이크와 잘 어울린다.",1,2,5,5
283,wine,레드,"마르께스 데 리스칼, 프랭크 게리 셀렉션",스페인,마르께스 데 리스칼 Marques de Riscal,템프라니요 (Tempranillo) 100%,14.0,15~17 ℃,"양갈비, 양고기, 소고기, 스테이크, 갈비, 불고기, 하몽, 말린과일, 중국요리, 한국음식 과 잘 어울린다.",1,4,5,5
284,wine,레드,"바타시올로, 바롤로 '체레퀴오'",이탈리아,바타시올로 Batasiolo [Beni di Batasiolo],네비올로 (Nebbiolo) 100%,14.5,16~18 ℃,"붉은 육류 스테이크, 송아지 고기, 향이 강한 치즈 등과 잘 어울어진다.",1,4,4,5
285,wine,레드,"이모스, 나파 에스테이트 카베르네 소비뇽",미국,이모스 Emos,"카베르네 소비뇽 (Cabernet Sauvignon) , 쁘띠 베르도 (Petit Verdot)",14.0,16~18 ℃,"세이지, 타임 등 살짝 스파이시한 재료를 넣은 돼지고기와 송아지고기 투르트 요리와 잘 어울린다.",1,3,4,4
286,wine,레드,"이모스, 비노 델 프로덕터",미국,이모스 Emos,"산지오베제 (Sangiovese) , 메를로 (Merlot) , 카베르네 프랑 (Cabernet Franc) , 카베르네 소비뇽 (Cabernet Sauvignon)",14.0,16~18 ℃,"가지, 토마토, 블랙 올리브 등으로 요리한 카포나타 등과 잘 어울린다.",1,3,3,3
287,wine,레드,인시그니아,미국,조셉 펠프스빈야드 Joseph Phelps Vineyards,"카베르네 소비뇽 (Cabernet Sauvignon) 84%, 쁘띠 베르도 (Petit Verdot) 10%, 메를로 (Merlot) 3%, 말벡 (Malbec) 3%",14.5,16~18 ℃,"가금류 고기 구이, 스테이크, 버섯구이, 치즈 등과 잘 어울린다.",1,3,5,5
288,wine,레드,"자이언트 스텝스, 코어리버 밸리 페이탈 쇼어",호주,자이언트 스텝스 Giant Steps,피노 누아 (Pinot Noir),13.0,14~16 ℃,None,1,3,2,2
289,wine,스파클링,"파스칼 도께, 꾀르 드 떼루아 프르미에 크뤼 레 몽 에메 블랑 드 블랑",프랑스,파스칼 도께 Pascal Doquet,샤르도네 (Chardonnay) 100%,13.0,6~8 ℃,"스시, 회, 해산물, 굴, 랍스터, 게, 다양한 치즈, 샐러드, 아시아요리, 동남아요리, 과일, 디저트 등과 잘 어울린다.",1,5,3,1
290,wine,레드,"파인 릿지, 스택스 립 디스트릭트 까베르네 소비뇽",미국,파인 릿지 빈야드 Pine Ridge Vineyards,"카베르네 소비뇽 (Cabernet Sauvignon) , 쁘띠 베르도 (Petit Verdot) , 말벡 (Malbec)",14.0,17~19 ℃,"소고기 스테이크, 스튜요리, 숙성 치즈 등과 잘 어울린다.",1,3,5,5
291,wine,레드,고스트 파인 피노 누아,미국,루이 마티니 Louis M. Martini,피노 누아 (Pinot Noir) 100%,13.0,15~17 ℃,"구운치킨, 돼지고기 등과 잘 어울린다.",1,4,3,2
292,wine,스파클링,돔 페리뇽 P2,프랑스,모엣 샹동 Moet & Chandon,샹파뉴 블렌드 (Champagne Blend),12.0,8~10 ℃,"스시, 회, 해산물, 굴, 랍스터, 게, 다양한 치즈, 샐러드, 아시아요리, 동남아요리, 과일, 디저트 등과 잘 어울린다.",1,4,3,1
293,wine,스파클링,"루이 로드레, 크리스탈",프랑스,루이 로드레 Louis Roederer,"피노 누아 (Pinot Noir) 55%, 샤르도네 (Chardonnay) 45%",11.0,8~10 ℃,"해산물, 치킨, 치즈 등과 잘 어울린다.",1,4,4,1
294,wine,화이트,"리비오 펠루가, 테레 알테",이탈리아,리비오 펠루가 Livio Felluga,"베르두초 프리울라노 (Verduzzo Friulano) , 피노 비앙코 (Pinot Bianco) , 소비뇽 블랑 (Sauvignon Blanc)",13.0,10~12 ℃,"생선요리와 가장 잘 어울리며, 야채 리조또, 흰 육류, 치즈와도 잘 어울린다",1,3,4,1
295,wine,레드,몰리두커 카니발 오브 러브,호주,몰리두커 Mollydooker,시라/쉬라즈 (Syrah/Shiraz) 100%,15.0,16~18 ℃,"붉은 육류, 스테이크, 갈비찜, 불고기, 양갈비, 버섯, 숙성치즈, 한국음식 과 잘 어울린다.",2,3,5,5
296,wine,스파클링,"발비 소프라니, 브라케토 다퀴",이탈리아,카페타 [프란체스코 카페타 - 발비 소프라니] Capetta [Francesco Capetta - Balbi Soprani],브라케토 (Brachetto) 100%,6.5,6~8 ℃,"아몬드, 헤이즐럿, 디저트류나 딸기, 라즈베리,피스타치오 등의 너트류와 잘 어울린다.",4,1,3,1
297,wine,레드,"비네티 자부, 일빠소",이탈리아,비네티 자부 Vigneti Zabu,"네로 다볼라 (Nero d'Avola) 50%, 네렐로 마스칼레제 (Nerello Mascalese) 50%",13.0,16~18 ℃,"버섯/마늘 소스의 양고기, 소고기 필레, 포트 주처럼 모든 종류의 치즈와 환상적인 궁합을 이룬다.",1,3,4,3
298,wine,레드,샤또 무똥 로칠드,프랑스,샤또 무똥 로칠드 Chateau Mouton Rothschild,"카베르네 소비뇽 (Cabernet Sauvignon) , 메를로 (Merlot) , 카베르네 프랑 (Cabernet Franc) , 쁘띠 베르도 (Petit Verdot)",13.0,16~18 ℃,"기름진 등심 스테이크, 안심, 푸아그라, 양념을 한 육류 요리, 탕수육, 라구 파스타 등과 잘 어울린다.",1,4,5,4
299,wine,레드,알마비바,칠레,비냐 알마비바 Vina Almaviva,"카베르네 소비뇽 (Cabernet Sauvignon) , 카르메네르 (Carmenere) , 카베르네 프랑 (Cabernet Franc) , 쁘띠 베르도 (Petit Verdot) , 메를로 (Merlot)",14.0,16~18 ℃,"그릴에 구운 육류, 스테이크, 양갈비, 꽁떼 치즈 등과 잘 어울린다.",1,3,5,5
300,wine,화이트,오이스터 베이 소비뇽 블랑,뉴질랜드,오이스터 베이 Oyster Bay,소비뇽 블랑 (Sauvignon Blanc) 100%,13.0,10~12 ℃,"겨울철 생굴, 사계절 굴 요리 등과 잘 어울린다.",1,3,2,1
301,wine,레드,오퍼스 원,미국,오퍼스 원 Opus One,"카베르네 소비뇽 (Cabernet Sauvignon) , 메를로 (Merlot) , 카베르네 프랑 (Cabernet Franc) , 쁘띠 베르도 (Petit Verdot) , 말벡 (Malbec)",14.0,16~18 ℃,"붉은육류, 스테이크, 로스트비프, 훈제오리, 파스타, 다양한 치즈, 햄버거, 한국음식 등과 잘 어울린다.",1,3,5,4
302,wine,화이트,"이모스, 리슬링",미국,이모스 Emos,리슬링 (Riesling),12.0,6~8 ℃,"올리브오일, 마늘, 블랙 올리브로 만든 알리오 올리오와 잘 어울린다.",2,2,3,1
303,wine,화이트,"이모스, 샤도네이",미국,이모스 Emos,샤르도네 (Chardonnay),14.0,10~12 ℃,"광어, 연어와 같은 신선한 회 그리고 연어구이, 훈제연어, 삽겹살, 보쌈과 같은 돼지고기와 치킨이나 오일 파스타 등과 잘 어울린다.",1,3,4,1
304,wine,화이트,파이니스트 샤블리 프리미에 크뤼,프랑스,테스코 파이니스트 Tesco Finest,샤르도네 (Chardonnay) 100%,12.5,10~12 ℃,"연어, 조개구이, 치킨 마늘구이, 칠면조, 아스파라거스 요리등과 함께 하면 좋다.",1,4,3,1
305,wine,스파클링,판티니 그랑 뀌베 로제 스와로브스키,이탈리아,판티니 그룹 Fantini Group,알리아니코 (Aglianico) 100%,12.0,6~8 ℃,"아페리티프, 아시아 음식, 전채요리 등과 잘 어울린다.",1,3,3,1
306,wine,레드,판티니 에디찌오네,이탈리아,판티니 그룹 Fantini Group,"몬테풀치아노 (Montepulciano) 33%, 프리미티보 (Primitivo) 30%, 산지오베제 (Sangiovese) 25%, 말바시아 네라 (Malvasia nera) 5%, 네그로아마로 (Negroamaro) 7%",14.0,17~19 ℃,"소스가 가미된 요리, 붉은색 육류, 와인 자체만 즐기기에도 훌륭한 품질이다.",1,4,5,5
307,wine,스파클링,"7 컬러즈, 브륏 샤르마",칠레,세븐 컬러즈 7 Colores,샤르도네 (Chardonnay) 100%,12.0,6~8 ℃,"바비큐, 훈제오리, 오리로스, 치킨, 훈제연어, 장어구이, 참치, 새우, 해산물, 숙성 치즈, 피자, 파스타, 탕수육 등과 잘 어울린다.",1,4,1,1
308,wine,레드,"7 컬러즈, 싱글 빈야드 레드 블렌드",칠레,세븐 컬러즈 7 Colores,"카베르네 소비뇽 (Cabernet Sauvignon) 37%, 카르메네르 (Carmenere) 34%, 까리냥 (Carignan/Carignane) 17%, 무르베드르 (Mourvedre) 12%",13.5,15~17 ℃,"양념 돼지갈비, 베이비 백 립, 큐브 스테이크 등과 잘 어울린다.",1,2,3,3
309,wine,레드,K1 카베르네 소비뇽,호주,와인즈 바이 제프 하디 Wines by Geoff Hardy,카베르네 소비뇽 (Cabernet Sauvignon),14.0,16~18 ℃,"허브로 양념한 양갈비와 같은 양고기 요리 외 소 , 닭 , 오리 요리와 잘 어울린다.",1,3,4,4
310,wine,화이트,가발라스 빈산토,그리스,가발라스 와이너리 Gavalas Winery,"아시르티코 (Assyrtiko) , 앗시리 (Athiri) , 아이다니 (Aidani)",10.0,10~12 ℃,"해산물, 흰 살 고기, 가벼운 치즈와 잘 어울린다.",5,1,4,1
311,wine,레드,"가야, 바르바레스코",이탈리아,가야 Gaja,네비올로 (Nebbiolo) 100%,14.0,16~18 ℃,"붉은육류, 트러플, 훈제오리, 치킨, 바비큐, 라자냐, 파스타, 치즈와 잘 어울린다.",1,3,5,4
312,wine,레드,갤럭시,미국,텔라토 패밀리 빈야드 Terlato Family Vineyards,"카베르네 소비뇽 (Cabernet Sauvignon) 34%, 시라/쉬라즈 (Syrah/Shiraz) 33%, 메를로 (Merlot) 33%",14.5,17~19 ℃,붉은 고기류 및 스테이크 혹은 치즈 등과 잘 어울린다.,1,4,5,4
313,wine,레드,"갤럭시, 리저브 카베르네 쇼비뇽",미국,갤럭시 스타 Galaxy Star,카베르네 소비뇽 (Cabernet Sauvignon),15.0,16~18 ℃,"스테이크, 갈비, 불고기, 양갈비, 버섯, 하몽, 살라미, 한국음식 과 잘 어울린다.",1,3,5,5
314,wine,기타,"게르슈테커, 크리스트 킨들스 글루바인",독일,게르슈텍커 Gerstacker,블렌드 (Blend ),8.5,60~70 ℃,"견과류, 츄러스, 케익, 치즈, 카나페, 스넥 등과 잘 어울린다.",3,4,4,2
315,wine,화이트,"그랜드 토카이, 토카이 아수 6 푸토뇨스",헝가리,그랜드 토카이 Grand Tokaj,"푸르민트 (Furmint) , 살가무쉬코타이 (Sargamuskotaly) , 코베르스졸로 (koverszolo) , 제타 (Zeta) , 할스레베루 (Harslevelu) , 카바르 (Kabar)",9.0,8~10 ℃,"숙성된 치즈, 블루치즈, 거위 간, 초콜릿 디저트, 크렘 브륄레와 잘 어울린다.",3,2,2,1
316,wine,레드,까사 포르타 까베르네 소비뇽,칠레,포르타 와이너리 Porta Winery,카베르네 소비뇽 (Cabernet Sauvignon) 100%,13.5,16~18 ℃,스테이크 등 육류 요리와 어울린다.,4,3,3,1
317,wine,레드,"까스텔 델 레메이, 오다",스페인,까스텔 델 레메이 Castell del Remei,"메를로 (Merlot) 60%, 템프라니요 (Tempranillo) 25%, 카베르네 소비뇽 (Cabernet Sauvignon) 15%",14.5,16~18 ℃,"살라미, 파스타, 바다가재 찜, 송아지 고기, 에멘탈 치즈 등과 잘 어울린다.",1,3,3,3
318,wine,레드,"까스텔로 반피, 벨네로",이탈리아,반피 Banfi,산지오베제 (Sangiovese),13.0,16~18 ℃,"스프, 구운 육류, 적당히 숙성된 치즈 등과 잘 어울린다.",1,3,4,4
319,wine,레드,"나인 햇츠, 콜롬비아 밸리 메를로",미국,나인 햇츠 와인즈 Nine Hats Wines,"메를로 (Merlot) , 카베르네 프랑 (Cabernet Franc) , 쁘띠 베르도 (Petit Verdot)",15.0,16~18 ℃,"스테이크, 로스트비프, 바비큐, 불고기, 파스타, 다양한 치즈 등과 잘 어울린다.",1,3,4,4
320,wine,레드,"나파 셀라, 까베르네 쇼비뇽",미국,나파 셀라 Napa Celllars,"카베르네 소비뇽 (Cabernet Sauvignon) 91%, 메를로 (Merlot) 9%",14.0,16~18 ℃,"이 크래식한 나파밸리 와인은 소금과 레몬을 곁들인 서로인 스테이크와 환상적으로 궁합이 잘 맞는다. 소고기, 야고기와도 잘 어울린다.",1,3,3,4
321,wine,레드,"네스폴리, 보르고 데이 귀디",이탈리아,네스폴리 Poderi dal Nespoli,"산지오베제 (Sangiovese) , 카베르네 소비뇽 (Cabernet Sauvignon) , 메를로 (Merlot)",14.0,16~18 ℃,"T-bone 스테이크 등 정통 스테이크, 향신료가 첨가된 숙성된 치즈 등과 잘 어울린다.",1,3,5,4
322,wine,레드,니켈 & 니켈 도그레그 빈야드 카버네 소비뇽,미국,파니엔테 와이너리 Far Niente Winery,카베르네 소비뇽 (Cabernet Sauvignon),14.0,16~18 ℃,"스테이크, 갈비, 불고기, 양갈비, 버섯, 하몽, 살라미, 한국음식 과 잘 어울린다.",1,4,3,3
323,wine,레드,니켈 & 니켈 수스콜 랜치 빈야드 멀롯,미국,파니엔테 와이너리 Far Niente Winery,메를로 (Merlot),14.0,16~18 ℃,"훈제오리, 치킨, 바비큐, 소시지, 수육, 하몽, 프로슈토, 파스타, 피자 와 잘 어울린다.",1,3,5,5
324,wine,레드,니켈 & 니켈 존 C 슐렌저 빈야드 카버네 소비뇽,미국,파니엔테 와이너리 Far Niente Winery,카베르네 소비뇽 (Cabernet Sauvignon) 100%,14.2,16~18 ℃,"붉은 육류, 스테이크, 갈비찜, 불고기, 양갈비, 버섯, 한국음식 과 잘 어울린다.",1,3,5,5
325,wine,화이트,니켈 & 니켈 트루차드 빈야드 샤도네이,미국,파니엔테 와이너리 Far Niente Winery,샤르도네 (Chardonnay),14.0,10~12 ℃,"바비큐, 훈제오리, 오리로스, 치킨, 훈제연어, 장어구이, 참치, 새우, 해산물, 숙성 치즈, 피자, 파스타, 탕수육 등과 잘 어울린다.",1,3,5,5
326,wine,레드,"니켈 & 니켈, 브랜딩 아이언 빈야드 카버네 소비뇽",미국,파니엔테 와이너리 Far Niente Winery,카베르네 소비뇽 (Cabernet Sauvignon),14.0,16~18 ℃,"스테이크, 갈비, 불고기, 양갈비, 버섯, 하몽, 살라미, 한국음식 과 잘 어울린다.",1,4,4,1
327,wine,화이트,"다나 에스테이트, 허쉬 빈야드 소비뇽 블랑 나파 밸리",미국,다나 에스테이트 Dana Estates,소비뇽 블랑 (Sauvignon Blanc),14.0,16~18 ℃,"훈제 연어, 농어, 광어, 생선구이, 조개구이, 새우, 해산물, 샐러드, 야채, 동남아요리, 아시아요리 등과 잘 어울린다.",1,3,5,5
328,wine,레드,"다리우쉬, 시그니쳐 카베르네 소비뇽",미국,다리우쉬 Darioush,카베르네 소비뇽 (Cabernet Sauvignon) 100%,14.8,16~18 ℃,"로스트 안심과 등심, 진한 소스의 육류, 오래된 숙성 치즈 등과 잘 어울린다.",1,3,3,1
329,wine,레드,"다리우스 II, 카베르네 소비뇽",미국,다리우쉬 Darioush,"카베르네 소비뇽 (Cabernet Sauvignon) 92%, 카베르네 프랑 (Cabernet Franc) 8%",14.8,15~17 ℃,"붉은육류, 스테이크, 양갈비, 바비큐, 불고기, 파스타, 다양한 치즈, 햄버거, 한국음식 등과 잘 어울린다.",1,3,5,5
330,wine,화이트,"다미안, 리볼라 지알라",이탈리아,다미안 Damijan,리볼라 지알라 (Ribolla Gialla) 100%,14.0,12~13 ℃,,1,3,5,4
331,wine,화이트,"닥터 파우스트, 리슬링 스페트레제",독일,모젤란드 Moselland,리슬링 (Riesling) 100%,13.0,8~10 ℃,"베이컨, 꼬치구이, 해산물, 양념치킨, 하몽, 살라미, 아시아요리, 매운음식, 동남아요리등과 잘 어울린다.",1,3,4,1
332,wine,레드,더 빅 레드 몬스터,미국,워룸 셀러즈 Warroom Cellars,"카베르네 소비뇽 (Cabernet Sauvignon) 76%, 쁘띠 베르도 (Petit Verdot) 14%, 쁘띠 시라 (Petite Sirah) 10%",12.0,16~18 ℃,"육류와 구운야채,치즈와 잘 어울린다.",2,5,3,1
333,wine,화이트,"더 아톰, 샤도네이",미국,더 아톰 The Atom,샤르도네 (Chardonnay),13.0,10~12 ℃,"이베리코 소시지, 연어 스테이크, 아보카도 샐러드, 버섯 요리 등과 잘 어울린다.",1,4,4,4
334,wine,레드,"더 프리즈너, 더 프리즈너",미국,더 프리즈너 와인 컴퍼니 The Prisoner Wine Company,"진판델 (Zinfandel) 51%, 카베르네 소비뇽 (Cabernet Sauvignon) 19%, 시라/쉬라즈 (Syrah/Shiraz) 15%, 쁘띠 시라 (Petite Sirah) 12%, 샤르보노 (Charbono) 2%, 그르나슈 (Grenache) 1%",15.2,15~17 ℃,"각종 그릴에 구운 육류요리, 고다치즈, 붉은 육류, 흰살 육류 등과 잘 어울린다.",1,3,2,1
335,wine,레드,"델리카토, 1924 더블 블랙 까베르네 소비뇽",미국,델리카토 패밀리 빈야드 Delicato Family Vineyards - DFV,"카베르네 소비뇽 (Cabernet Sauvignon) 81%, 말벡 (Malbec) 7%, 쁘띠 시라 (Petite Sirah) 6%, 기타 품종 (Other Grapes) 6%",15.0,15~17 ℃,"숯불 베이컨 치즈버거, 매콤한 소시지, BBQ 소스가 묻혀진 돼지 등갈비 등과 잘 어울린다.",1,3,4,3
336,wine,화이트,"델리카토, 1924 스카치 배럴 에이지드 샤도네이",미국,델리카토 패밀리 빈야드 Delicato Family Vineyards - DFV,샤르도네 (Chardonnay) 100%,14.0,8~10 ℃,"오븐에 구운 돼지고기, 구운 사과, 연어구이 등과 잘 어울린다.",1,4,4,3
337,wine,레드,"도멘 뉘당, 알록스 코르통 프리미에 크뤼 '라 꾸띠에르'",프랑스,도멘 뉘당 Domaine Nudant,피노 누아 (Pinot Noir) 100%,13.0,13~15 ℃,"오리고기, 소 안심. 돼지 고기",1,3,2,1
338,wine,화이트,도멘 드루앵 던디 힐 샤르도네 '아서',미국,도멘 드루앵 Domaine Drouhin,샤르도네 (Chardonnay) 100%,14.1,10~12 ℃,"샐러드, 신선한 해산물요리, 그릴에 구운 야채, 부드러운 치즈 등과 잘 어울린다.",1,4,3,3
339,wine,화이트,"도멘 마뜨노 말라흐, 풀리니 몽라쉐",프랑스,도멘 마뜨노 말라흐 Domaine Martenot Mallard,샤르도네 (Chardonnay) 100%,14.0,8~10 ℃,None,1,4,3,1
340,wine,화이트,"도멘 샤를로팽, 샤블리",프랑스,도멘 필립 샤를로팽 빠리죠 Domaine Philippe Charlopin Parizot,샤르도네 (Chardonnay) 100%,12.0,10~12 ℃,"훈제 연어, 스시, 회, 굴, 조개, 해산물, 다양한 치즈, 아시아요리, 동남아요리, 피자, 파스타 등과 잘 어울린다.",1,3,3,1
341,wine,레드,"도멘 에레스틴 마찌니, 부르고뉴 피노누아",프랑스,도멘 에레스틴 마찌니 Domaine Heresztyn Mazzini,피노 누아 (Pinot Noir),13.0,14~16 ℃,"오리고기, 치즈 등과 잘 어울린다.",1,4,3,1
342,wine,화이트,"도멘 오즈테르타그, 리슬링 레 쟈뎅",프랑스,도멘 오즈테르타그 Domaine Ostertag,리슬링 (Riesling),13.0,10~12 ℃,"생선, 해산물, 샐러드와 잘 어울린다.",1,4,3,3
343,wine,화이트,"도멘 티베르, 푸이 퓌세 헤리티지",프랑스,도멘 티베르 Domaine Thibert,샤르도네 (Chardonnay) 100%,13.0,10~12 ℃,"흰 살 생선찜, 훈제한 생선 요리, 로스트 치킨, 빠에야와 잘 어울린다.",1,5,2,1
344,wine,레드,"도멘 파랑, 뽀마르 프르미에 크뤼 레 샤포니에르",프랑스,도멘 파랑 Domaine Parent,피노 누아 (Pinot Noir) 100%,13.0,15~17 ℃,"고급 치즈, 프와그라, 등심 스테이크, 신선한 해산물 볶음 요리, 등과 함께하면 좋다.",1,3,4,1
345,wine,화이트,"도멘 폴 마스, 비녜 드 니콜 블랑",프랑스,도멘 폴 마스 Domaines Paul Mas,"샤르도네 (Chardonnay) , 비오니에 (Viognier)",13.0,8~10 ℃,"조개구이, 생선, 고기, 인도 음식, 카나페와 잘 어울린다.",1,4,3,3
346,wine,화이트,"도멘 피쇼, 르 푀 드 라 모리에트",프랑스,도멘 피쇼 Domaine Pichot,슈냉 블랑 (Chenin Blanc),13.0,8~10 ℃,"해산물, 새우, 문어숙회, 다양한 치즈, 건육 등과 잘 어울린다.",1,3,2,1
347,wine,레드,"도멘 필립 르클레르, 쥬브레 샹베르땅 엉셩",프랑스,도멘 필립 르클레르 Domaine Philippe Leclerc,피노 누아 (Pinot Noir) 100%,13.0,14~16 ℃,"구운 쇠고기 갈비, 트러플을 곁들인 리소또, 치즈와 잘 어울린다.",3,3,2,1
348,wine,화이트,"도우, 샤도네이",미국,도우 와인 Dough Wines,샤르도네 (Chardonnay),14.0,8~10 ℃,"바비큐, 훈제오리, 오리로스, 치킨, 훈제연어, 장어구이, 참치, 새우, 해산물, 숙성 치즈, 피자, 파스타, 탕수육 등과 잘 어울린다.",1,3,3,2
349,wine,레드,"도우, 카베르네 소비뇽",미국,도우 와인 Dough Wines,카베르네 소비뇽 (Cabernet Sauvignon),14.9,14~16 ℃,"양갈비, 치즈와 잘 어울린다.",1,3,3,1
350,wine,레드,"도우, 피노 누아",미국,도우 와인 Dough Wines,피노 누아 (Pinot Noir),12.8,14~16 ℃,"로스트비프, 오리고기, 닭고기, 연어, 참치, 버섯, 다양한 치즈, 파스타와 잘 어울린다.",1,3,4,4
351,wine,로제,"도츠, 아모르 드 도츠 로제",프랑스,도츠 Deutz [Champagne Deutz],"피노 누아 (Pinot Noir) 70%, 샤르도네 (Chardonnay) 30%",12.0,6~8 ℃,약간의 스파이시한 음식과 구운 랍스터 또는 생선 요리 등과 잘 어울린다.,1,3,3,2
352,wine,화이트,"두르뜨, 그랑 테루아 보르도 소비뇽 블랑",프랑스,두르뜨 Dourthe [Vins & Vignobles Dourthe],소비뇽 블랑 (Sauvignon Blanc) 100%,12.0,10~12 ℃,"바비큐, 꼬치구이, 양념치킨, 생선구이, 튀김, 샐러드, 중국요리, 아시아요리, 순대, 떡볶이 등과 잘 어울린다.",1,4,2,1
353,wine,스파클링,드보 디 로제,프랑스,샹파뉴 드보 Champagne Devaux,"피노 누아 (Pinot Noir) , 샤르도네 (Chardonnay)",12.0,6~8 ℃,"스파이시한 랍스터 요리, 치즈 등과 잘 어울린다.",2,4,3,1
354,wine,화이트,"디 메오, 피아노 디 아벨리노",이탈리아,디 메오 Di Meo,피아노 (Fiano),13.0,8~10 ℃,"감자요리, 리코타 치즈, 라비올리와 잘 어울린다.",1,5,3,1
355,wine,스파클링,"떼땅져, 레 폴리 드 라 마케트리",프랑스,떼땅져 Taittinger,"피노 누아 (Pinot Noir) 45%, 샤르도네 (Chardonnay) 55%",12.0,6~8 ℃,"스시, 회, 해산물, 굴, 랍스터, 게, 다양한 치즈, 샐러드, 아시아요리, 동남아요리, 과일, 디저트 등과 잘 어울린다.",1,3,3,1
